model,category,pair_slug,concat_variant,layer,negative,positive,positive_minus_negative
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,5,0.9985389220002985,0.9983662577670437,-0.0001726642332547934
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,6,0.9985011155113294,0.998338549422393,-0.0001625660889363889
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,7,0.9985645160348515,0.9984268674076793,-0.0001376486271722488
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,8,0.998520250903849,0.9983820555895988,-0.00013819531425018905
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,9,0.9984573368513142,0.9983165192585769,-0.00014081759273731898
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,10,0.9986050286244168,0.9984676884318787,-0.00013734019253808238
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,11,0.9986676470683495,0.9985645988262967,-0.00010304824205287222
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,12,0.9988690239003207,0.998789127867062,-7.989603325875283e-05
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,13,0.9987402335782004,0.9986660245588395,-7.420901936094904e-05
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,14,0.9987187763924815,0.998682978720415,-3.579767206651763e-05
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,15,0.9985890447192438,0.998586677457415,-2.3672618287839953e-06
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,16,0.998501759597784,0.9985602680779044,5.8508480120456063e-05
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,17,0.9984294765328695,0.9985549494401235,0.000125472907253954
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,18,0.9982147100240166,0.9984824185388855,0.0002677085148689029
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,19,0.9981814633165187,0.9984029650677217,0.00022150175120305704
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,20,0.998098899690295,0.9983903656693589,0.0002914659790639318
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,21,0.998303743994621,0.9985806137866284,0.0002768697920074725
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,22,0.9985906583052168,0.9988174083692791,0.0002267500640623643
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,23,0.9985800852765244,0.9987904777798009,0.00021039250327647974
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,24,0.9984759040798988,0.9986846494919445,0.00020874541204563002
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,25,0.9985253956028107,0.9987495245615611,0.000224128958750347
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,26,0.9985412351817909,0.9987131611409259,0.00017192595913495534
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,27,0.9988314736413929,0.9989767246018255,0.000145250960432608
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,28,0.9988938805600265,0.9990129093867762,0.00011902882674974524
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,29,0.999200450222116,0.9992759254732262,7.547525111017972e-05
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,30,0.9993750435284616,0.9994027261437669,2.7682615305280045e-05
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,31,0.9991822446686569,0.9991933554638674,1.1110795210544921e-05
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,32,0.9982798676604385,0.9982773057418614,-2.5619185771708075e-06
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,33,0.996516808650084,0.9965315831311458,1.4774481061796685e-05
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,34,0.9954209705662217,0.9954924135491204,7.144298289873952e-05
Qwen2.5-3B-Instruct,ideology,ideology__protectionism__free_trade,posneg,35,0.9928862774563662,0.9930562714095472,0.00016999395318106902
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,0,0.9992628259660538,0.9992168737850069,-4.595218104685994e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,1,0.9990025755304487,0.999006832485598,4.256955149273267e-06
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,2,0.9988743888881513,0.9988605133555174,-1.3875532633877974e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,3,0.9985771476616343,0.9984777353532871,-9.941230834720205e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,4,0.9980873230569577,0.9980290314442647,-5.829161269299554e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,5,0.9983535054696321,0.9983044002675092,-4.910520212286773e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,6,0.9983289725205724,0.9982552611611964,-7.371135937594975e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,7,0.9983841144089862,0.9983198200612178,-6.429434776844545e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,8,0.9983287615557869,0.9982634164120383,-6.534514374856304e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,9,0.9982550322011793,0.9981935060661786,-6.152613500065574e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,10,0.9984102431875332,0.9983588607658685,-5.138242166469187e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,11,0.9984883769334822,0.9984493038025736,-3.907313090867337e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,12,0.9986761599638158,0.9986327976696974,-4.3362294118387545e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,13,0.9985567808810418,0.9985734042151401,1.662333409824246e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,14,0.9984206701554668,0.9984742426713948,5.357251592807977e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,15,0.9982927149885306,0.9983854856749079,9.277068637736363e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,16,0.9981521803280535,0.9983016204310041,0.00014944010295059318
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,17,0.9981504906069931,0.9983691330854937,0.00021864247850056362
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,18,0.9978760231267407,0.9982598960000975,0.0003838728733567276
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,19,0.9979105331621888,0.9981988219497024,0.0002882887875136353
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,20,0.9977721410596595,0.9981569786293726,0.00038483756971308125
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,21,0.9980683819419334,0.9984035899384548,0.00033520799652142497
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,22,0.9983940247229556,0.9986669562873324,0.00027293156437679933
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,23,0.9984161591763301,0.9986973348327914,0.0002811756564613521
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,24,0.9983408523340789,0.9986330334246796,0.0002921810906006961
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,25,0.9983536234920894,0.998639258745115,0.00028563525302560677
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,26,0.998354640202147,0.9986018946210664,0.0002472544189193737
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,27,0.9986253542588218,0.9988471196165986,0.00022176535777673756
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,28,0.9987460538988506,0.9989241630321624,0.0001781091333117324
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,29,0.999123035132175,0.9992539084992254,0.00013087336705031039
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,30,0.9993392842269903,0.9994062695485988,6.698532160853699e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,31,0.9992740693658904,0.9992909707902331,1.6901424342741223e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,32,0.9989065069459889,0.9989496193218789,4.31123758899421e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,33,0.9977445427278159,0.9978282895892131,8.374686139722698e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,34,0.9968360503322431,0.9970474127873544,0.00021136245511133023
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,negpos,35,0.9952183275989275,0.9955003769483504,0.00028204934942288595
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,0,0.9992729212846561,0.9992221622955174,-5.075898913864396e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,1,0.9990293308576825,0.9990242666791092,-5.064178573377376e-06
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,2,0.9989037381318073,0.9988821074333294,-2.163069847793686e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,3,0.9985984309901046,0.9984980276844421,-0.00010040330566252198
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,4,0.9980925150831865,0.9980618977752398,-3.061730794673423e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,5,0.9983560055400171,0.9983502504071842,-5.755132832963028e-06
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,6,0.9983319189666934,0.9983091324256737,-2.278654101972588e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,7,0.9983806021277816,0.9983684071034511,-1.2195024330474702e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,8,0.9983252391208036,0.998318718712337,-6.520408466603733e-06
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,9,0.9982593837908488,0.9982546070392564,-4.776751592383555e-06
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,10,0.9984189263382263,0.9984185010576546,-4.252805716475905e-07
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,11,0.9984956399060695,0.9984996325952272,3.992689157739093e-06
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,12,0.998687279471151,0.998683837700204,-3.441770947021361e-06
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,13,0.9985526698543578,0.9986146509084385,6.198105408072863e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,14,0.9984135674534201,0.9985251553929289,0.00011158793950871715
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,15,0.9982862067425267,0.9984249827678238,0.00013877602529710487
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,16,0.9981374256241503,0.9983367202465452,0.0001992946223948744
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,17,0.9981198750113113,0.9983989187190443,0.0002790437077330177
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,18,0.9978449798227702,0.9982909167204349,0.00044593689766470046
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,19,0.9978849817318728,0.9982210318638757,0.00033605013200288525
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,20,0.9977248791598098,0.9981773549871461,0.0004524758273363183
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,21,0.998027923994149,0.99843247144714,0.0004045474529910109
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,22,0.9983579288755502,0.9986930331189272,0.0003351042433770157
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,23,0.9983597225915143,0.9986985393410075,0.0003388167494932093
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,24,0.9982538526733776,0.9986046340296822,0.00035078135630461915
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,25,0.9982844223043966,0.9986191021273061,0.0003346798229094672
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,26,0.9982934346090753,0.9985651536687336,0.0002717190596582819
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,27,0.9985909101842404,0.9988211768235122,0.00023026663927183666
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,28,0.9986727791307257,0.9988837594835452,0.0002109803528195231
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,29,0.9990750893164869,0.9992275228936647,0.0001524335771777574
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,30,0.9993003320601528,0.9993869578211527,8.662576099993657e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,31,0.9991797033765938,0.9992584602056513,7.875682905755799e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,32,0.9988240834291615,0.9989200222773147,9.593884815317644e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,33,0.9977011810188039,0.9978174952597209,0.0001163142409169593
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,34,0.996772538009287,0.9970270198687105,0.0002544818594234499
Qwen2.5-3B-Instruct,ideology,ideology__public_health_priority__economic_activity_priority,posneg,35,0.9950356699604493,0.9953671594847553,0.00033148952430595013
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,0,0.9992499411236486,0.999201996970179,-4.7944153469647866e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,1,0.9990241987687862,0.9989266257664423,-9.75730023439203e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,2,0.9989044002318606,0.998792068502383,-0.00011233172947755499
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,3,0.9984505462240133,0.9982887896674666,-0.0001617565565467105
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,4,0.9982689713964583,0.9980496069751084,-0.0002193644213499546
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,5,0.9985597631870452,0.9983789478211602,-0.0001808153658849898
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,6,0.9985159942319846,0.9983408944060531,-0.00017509982593144624
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,7,0.998577628008618,0.9984314558823462,-0.0001461721262718818
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,8,0.9985327176952364,0.9983837515386493,-0.00014896615658710477
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,9,0.998466123044889,0.9983215566998056,-0.00014456634508341892
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,10,0.9986109020556937,0.998470513923466,-0.00014038813222772006
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,11,0.9986759339559022,0.9985625223870522,-0.00011341156884991932
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,12,0.9988728043800781,0.998782917201845,-8.988717823310566e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,13,0.9987235068335099,0.9986440504164533,-7.945641705653372e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,14,0.998705725677011,0.9986385273574568,-6.719831955415145e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,15,0.9985738338296213,0.9985541292177882,-1.9704611833093466e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,16,0.998497514844324,0.9985257579321248,2.8243087800805533e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,17,0.9984190792730865,0.9985449160842268,0.00012583681114031187
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,18,0.9981973910461881,0.9984625305186569,0.00026513947246875613
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,19,0.9981952170306516,0.998412610049936,0.00021739301928436205
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,20,0.9980924362047204,0.9984270825711086,0.00033464636638813605
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,21,0.9982888048086754,0.9986029854493097,0.0003141806406342651
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,22,0.9985854195552636,0.9988415580808203,0.0002561385255567261
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,23,0.9984805285703652,0.9988519236330946,0.00037139506272942935
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,24,0.9981705348387603,0.998743946329721,0.0005734114909606847
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,25,0.9982457822338717,0.9987778517040402,0.0005320694701684836
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,26,0.9982630495167322,0.9987785967457676,0.0005155472290354624
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,27,0.9986062769587235,0.9990293844918418,0.0004231075331182499
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,28,0.9986488492750518,0.9990551595102241,0.00040631023517223586
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,29,0.9989862956308662,0.9993133253426609,0.0003270297117947685
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,30,0.9992390792726659,0.9994485820651614,0.0002095027924955417
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,31,0.9989302192438357,0.9992402297483739,0.0003100105045381607
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,32,0.9979768551703075,0.9983511695670023,0.00037431439669477484
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,33,0.996235025862616,0.9966905205982313,0.0004554947356152361
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,34,0.995001279014573,0.995625609526284,0.0006243305117109577
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,negpos,35,0.9925871030148893,0.9932773221549202,0.0006902191400308677
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,0,0.9992497653725781,0.9992017020792864,-4.806329329176684e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,1,0.9990267604808583,0.9989228147098994,-0.0001039457709588465
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,2,0.998906416439312,0.9987895098287897,-0.00011690661052232709
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,3,0.9984561560623358,0.9982920318478626,-0.0001641242144732047
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,4,0.9982759021700577,0.9980566455512689,-0.00021925661878874347
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,5,0.9985593818823711,0.9983888657162933,-0.0001705161660778831
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,6,0.9985167006229893,0.9983547117019412,-0.00016198892104801743
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,7,0.9985782282974768,0.9984449259270124,-0.0001333023704643832
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,8,0.9985293159711481,0.9983967357654759,-0.00013258020567219475
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,9,0.9984588332055856,0.9983343234953493,-0.00012450971023625357
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,10,0.9986013100727813,0.9984784866155532,-0.00012282345722813837
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,11,0.9986612112005058,0.9985688491848442,-9.236201566154012e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,12,0.9988655553151204,0.9987917309161364,-7.382439898406812e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,13,0.9987091468238775,0.9986574335104846,-5.171331339282048e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,14,0.9986913457980319,0.9986621375426681,-2.920825536378846e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,15,0.9985593751880694,0.998571590040084,1.2214852014635902e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,16,0.9984822752547673,0.9985400351543752,5.775989960787875e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,17,0.998397409567234,0.998551858231466,0.00015444866423197645
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,18,0.998183457315161,0.9984748507172959,0.0002913934021349096
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,19,0.998176107336906,0.9984130645343441,0.0002369571974381035
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,20,0.9980825132405906,0.9984251120943611,0.000342598853770526
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,21,0.9982872365369749,0.9986041297307925,0.00031689319381755787
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,22,0.9985888603943665,0.998845715394741,0.000256855000374534
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,23,0.9984791075426331,0.9988487518611074,0.0003696443184743048
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,24,0.9981763416522271,0.9987475599765727,0.0005712183243455904
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,25,0.9982645304693664,0.998781338587155,0.0005168081177886474
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,26,0.9982706062233546,0.9987776920559746,0.0005070858326199357
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,27,0.9986143866376521,0.9990340730571617,0.00041968641950962393
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,28,0.99866468798721,0.9990705527335245,0.0004058647463145437
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,29,0.9990214977349825,0.9993316213890493,0.0003101236540667962
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,30,0.9992608562625146,0.9994605713659245,0.00019971510340988097
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,31,0.9989432394773009,0.9992505057416277,0.0003072662643267554
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,32,0.9980225839005145,0.9983901718642216,0.00036758796370717217
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,33,0.9963145709477794,0.9967548102530636,0.00044023930528414024
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,34,0.9951232789409034,0.9957290156417484,0.000605736700845072
Qwen2.5-3B-Instruct,ideology,ideology__public_interest__private_interest,posneg,35,0.9927376869799496,0.993438040744735,0.0007003537647853886
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,0,0.9992889412112629,0.9992374426356188,-5.149857564412663e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,1,0.9990723779282579,0.9990356355676155,-3.674236064232783e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,2,0.9989489676229418,0.9988907810619909,-5.818656095091246e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,3,0.9986302377068492,0.9985201882071172,-0.00011004949973203448
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,4,0.9982520776859422,0.9981191707582137,-0.00013290692772849333
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,5,0.9985043776725508,0.9984028672266715,-0.00010151044587936031
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,6,0.9984597771654572,0.9983546264801805,-0.00010515068527672256
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,7,0.9985089748555898,0.9984167957412216,-9.217911436820714e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,8,0.9984569560983201,0.9983541023895083,-0.00010285370881180089
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,9,0.9983895564442402,0.9982837770111517,-0.00010577943308853754
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,10,0.9985356808173185,0.9984455978941859,-9.008292313261723e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,11,0.9985995120198331,0.9985319439346234,-6.756808520969049e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,12,0.9987785273607628,0.9987228660942261,-5.5661266536666254e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,13,0.9986511155157918,0.9986279016152476,-2.321390054416117e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,14,0.9985334980310376,0.9985481675721146,1.4669541076983705e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,15,0.9984722666848035,0.9984971457439973,2.4879059193794184e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,16,0.9983468318610069,0.998441742498747,9.491063774003106e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,17,0.9983089793171867,0.9984896653777949,0.00018068606060828163
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,18,0.998049912046569,0.9983884712491371,0.00033855920256808947
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,19,0.9980530850739973,0.9983236814155602,0.0002705963415629009
