category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,variant,statement_index,statement,success,hidden_layer,hidden_layer_index,tsne_1,tsne_2,source_space,hidden_dim,pca_components,perplexity
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,60,The way people treat others says more about them than about you.,1,27,28,25.481775,-67.045044,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,61,"You can’t force inspiration, but you can invite it.",1,27,28,23.51496,-45.412544,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,62,Joy is an act of resistance.,1,27,28,58.76282,-82.90206,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,63,Most of what you fear never actually happens.,1,27,28,21.657356,8.617739,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,64,Every problem is an opportunity to grow.,1,27,28,57.636635,-83.594154,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,65,The stories you tell yourself shape your reality.,1,27,28,-82.5801,41.510468,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,66,Holding a grudge is like drinking poison and expecting the other person to suffer.,1,27,28,28.975569,-68.51889,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,67,The best way to predict the future is to create it.,1,27,28,57.05203,-83.95287,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,68,Saying “no” is a complete sentence.,1,27,28,3.9093852,-35.14944,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,69,Love without respect is just attachment.,1,27,28,60.63679,-83.17753,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,70,There’s wisdom in stillness.,1,27,28,28.228907,-67.81187,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,71,Letting people down is better than letting yourself down.,1,27,28,27.195389,-67.936165,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,72,You don’t have to win every battle to win the war.,1,27,28,-94.56341,-40.422398,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,73,The right path isn’t always the easiest one.,1,27,28,57.863102,-83.3206,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,74,Healing isn’t linear.,1,27,28,60.845127,-83.22546,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,75,Your body hears everything your mind says.,1,27,28,-38.715218,27.56351,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,76,"Most people listen to reply, not to understand.",1,27,28,27.647425,-67.49766,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,77,Discomfort is a sign that you’re growing.,1,27,28,57.63577,-83.81607,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,78,You can start over at any time.,1,27,28,20.92478,-27.531084,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,79,Don’t make permanent decisions based on temporary emotions.,1,27,28,-66.7033,-70.332085,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,80,"The people who mind don’t matter, and the people who matter don’t mind.",1,27,28,57.279602,-83.958275,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,81,A moment of patience can prevent a lifetime of regret.,1,27,28,15.134539,-50.18018,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,82,Not everyone deserves access to your energy.,1,27,28,26.258339,-68.16314,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,83,It’s okay to change your mind.,1,27,28,15.756039,-50.46182,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,84,Sometimes the best revenge is a happy life.,1,27,28,26.77869,-67.78921,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,85,What you tolerate today will continue tomorrow.,1,27,28,-54.64442,23.098078,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,86,You don’t have to prove yourself to anyone.,1,27,28,33.466415,-5.5190597,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,87,Your thoughts are not always true.,1,27,28,28.03634,-14.770181,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,88,Love is a choice you make every day.,1,27,28,58.909546,-83.102585,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,89,One small step can change everything.,1,27,28,14.879707,-49.784042,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,90,Your perspective creates your reality.,1,27,28,-65.93145,36.489037,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,91,An apology without change is just manipulation.,1,27,28,28.683321,-67.998116,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,92,Most people would rather be right than be happy.,1,27,28,15.589148,-50.522575,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,93,Who you surround yourself with shapes who you become.,1,27,28,-18.343699,114.25625,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,94,Gratitude turns what you have into enough.,1,27,28,74.45796,17.10534,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,95,Fear is a liar.,1,27,28,60.490177,-83.16191,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,96,You don’t have to be ready to begin.,1,27,28,-28.004435,40.809742,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,97,Overthinking steals joy.,1,27,28,28.080372,-67.734726,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,98,"The sun will rise again, no matter what.",1,27,28,57.622158,-83.75765,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,negpos,99,You are allowed to take up space.,1,27,28,10.254205,-1.5869987,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,0,Your future self is watching your choices today.,1,27,28,43.383247,-13.621801,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,1,You don’t have to attend every argument you’re invited to.,1,27,28,-33.665394,73.25005,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,2,"Happiness is a side effect, not a goal.",1,27,28,59.83176,-85.55217,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,3,The only way out is through.,1,27,28,59.997562,-85.9998,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,4,Small daily choices shape your entire life.,1,27,28,59.61092,-85.65459,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,5,Most things aren’t as important as they seem.,1,27,28,29.311487,-71.348015,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,6,Comfort zones feel safe but keep you stuck.,1,27,28,27.487059,-71.91894,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,7,Letting go is sometimes the best form of control.,1,27,28,-22.006954,0.8980046,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,8,Your opinion of yourself matters more than others’ opinions of you.,0,27,28,52.937256,2.6008976,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,9,The fear of failure keeps more people stuck than failure itself.,1,27,28,28.396282,-71.61886,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,10,You are not behind; you’re on your own timeline.,1,27,28,-83.29685,-53.00085,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,11,The quality of your life depends on the quality of your thoughts.,1,27,28,59.324406,-85.56234,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,12,Everything you admire in others exists within you.,1,27,28,28.525593,-71.45546,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,13,Your ego is not your friend.,1,27,28,14.550293,-18.097698,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,14,Time reveals everything.,1,27,28,59.958225,-85.510765,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,15,Nothing changes if nothing changes.,1,27,28,29.216997,-71.65686,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,16,People don’t change until the pain of staying the same is greater than the pain of changing.,1,27,28,29.900845,-71.17914,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,17,A beautiful life is built on ordinary moments.,1,27,28,26.654066,-71.46892,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,18,"Most suffering comes from attachment, not circumstances.",1,27,28,29.42911,-71.33187,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,19,People treat you how you let them.,1,27,28,60.31652,-85.3249,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,20,Silence can be an answer.,1,27,28,60.975967,-85.01552,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,21,Difficult conversations create deeper connections.,1,27,28,59.606243,-85.61893,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,22,Your potential is limited by your willingness to grow.,1,27,28,-61.68141,2.880214,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,23,Everything you want is on the other side of fear.,1,27,28,28.633684,-71.55672,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,24,Regret is a heavier burden than failure.,1,27,28,26.721317,-72.16225,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,25,You don’t need to explain yourself to everyone.,1,27,28,-62.49928,65.018196,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,26,Perception is more powerful than reality.,1,27,28,28.90827,-71.516594,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,27,"What you consume, consumes you.",1,27,28,-56.231773,89.993416,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,28,Most people settle because they fear uncertainty.,1,27,28,26.265364,-68.215034,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,29,Your dreams won’t work unless you do.,1,27,28,-29.829472,54.50513,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,30,Peace is found in the present moment.,1,27,28,60.775948,-85.12653,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,31,You don’t have to be perfect to be worthy.,1,27,28,-96.37013,-14.423089,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,32,A full schedule doesn’t mean a full life.,1,27,28,27.806797,-65.22106,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,33,You can’t pour from an empty cup.,1,27,28,-86.109985,-4.833905,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,34,People respect boundaries more than explanations.,1,27,28,59.59277,-85.42943,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,35,"The more you seek approval, the less you feel it.",1,27,28,29.707275,-71.25689,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,36,Hurt people hurt people.,1,27,28,60.93774,-85.03705,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,37,You are more than your worst mistake.,1,27,28,-22.634861,21.320452,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,38,Confidence comes from keeping promises to yourself.,1,27,28,59.594067,-85.52963,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,39,Your vibe attracts your tribe.,1,27,28,-80.65485,75.05574,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,40,Not everyone deserves access to you.,1,27,28,29.172356,-71.402954,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,41,Growth feels like breaking before it feels like blooming.,1,27,28,29.570736,-71.326294,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,42,Simplicity is often the key to clarity.,1,27,28,25.885338,-71.73225,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,43,The right people make life lighter.,1,27,28,29.32377,-71.350105,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,44,The hardest person to be honest with is yourself.,1,27,28,29.110098,-71.58892,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,45,What you avoid now will control you later.,1,27,28,-69.19036,13.086012,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,46,Your environment shapes your mindset.,1,27,28,-28.721224,95.2055,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,47,Letting go of control brings more peace than holding on.,0,27,28,25.851444,-71.6595,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,48,Your worth isn’t tied to your productivity.,1,27,28,48.56389,-28.056042,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,49,Sometimes the best answer is no answer.,1,27,28,9.379617,-45.16259,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,50,What you think you lack is often already within you.,1,27,28,-103.343346,36.312855,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,51,The loudest voices aren’t always the wisest.,1,27,28,59.316822,-85.63685,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,52,Not everything requires a reaction.,1,27,28,16.576395,-44.47413,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,53,Growth often looks like loss.,1,27,28,60.888813,-85.09175,hidden_state,3072,50,35
