category_key,combined_order,pair_slug,statement_index,first_concept,second_concept,success,parsed_success,concept_1_addressed,concept_2_addressed,no_single_concept_dominates,judgement,coverage_case
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,65,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them to provide a comprehensive understanding of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,66,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly delineates and meaningfully applies both output and process perspectives to analyze the statement, achieving a balanced and integrated explanation.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,67,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly articulates both output and process perspectives and integrates them in a balanced discussion of the statement’s meaning.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,68,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response explicitly addresses both output and process perspectives, dedicating a section to each and integrating them into a coherent explanation of the statement's meaning.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,69,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly delineates and meaningfully applies both output and process perspectives to analyze the statement, achieving a balanced and integrated explanation.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,70,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly delineates and meaningfully applies both output and process perspectives to interpret the statement, achieving a balanced integration of both concepts.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,71,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly explores the statement through both output and process lenses, offering balanced insights and avoiding dominance of either perspective.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,72,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them to explain the statement’s meaning from both angles without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,73,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them into a balanced interpretation of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,74,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly delineates and meaningfully applies both output and process perspectives to explain the non-linear nature of healing, offering a balanced and integrated discussion.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,75,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly delineates and meaningfully applies both output and process perspectives to interpret the statement, achieving a balanced and integrated analysis.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,76,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly explores both output and process perspectives, integrating them to provide a balanced and nuanced understanding of the statement about listening.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,77,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them into a balanced explanation of the statement’s meaning.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,78,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them to provide a balanced interpretation of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,79,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them to provide a comprehensive understanding of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,80,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly and equally explores both output and process perspectives, integrating them for a balanced understanding of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,81,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them to provide a comprehensive interpretation of the statement without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,82,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly analyzes the statement through both output and process perspectives, offering balanced insights without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,83,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them to explain the statement’s meaning from both angles without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,84,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them into a balanced explanation of the statement's meaning.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,85,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them to provide a balanced interpretation of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,86,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them into a balanced discussion of the statement’s meaning.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,87,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them to provide a comprehensive understanding of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,88,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly explores both output and process perspectives, integrating them to provide a balanced and nuanced understanding of the statement about love.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,89,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both the output and process perspectives, integrating them into a balanced explanation of the statement’s meaning.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,90,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly explores both output and process perspectives, integrating them to provide a nuanced understanding of the statement without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,91,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly and equally explores the statement through both output and process perspectives, integrating them for a balanced analysis.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,92,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly delineates and meaningfully applies both output and process perspectives to analyze the statement, achieving a balanced integration of both concepts.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,93,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly explores both output and process perspectives, integrating them to provide a balanced understanding of the statement’s meaning.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,94,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them to explain the statement’s meaning without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,95,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly delineates and meaningfully applies both output and process perspectives to interpret the statement, maintaining a balanced discussion of each.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,96,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them to provide a balanced interpretation of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,97,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them to provide a comprehensive understanding of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,98,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both output and process perspectives, integrating them in a balanced discussion of the statement's meaning.",both_addressed
semantic_framing,posneg,semantic_framing__output_perspective__process_perspective,99,output perspective,process perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly delineates and meaningfully applies both output and process perspectives to interpret the statement, achieving a balanced and integrated analysis.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,0,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully explores the statement through both a performance-metric and well-being lens, offering a balanced and integrated analysis without favoring one perspective.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,1,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to analyze the statement, achieving a balanced and coherent explanation.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,2,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly explores both performance-metric and well-being perspectives, integrating them into a balanced and nuanced discussion of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,3,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to analyze the statement, offering distinct metrics for each without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,4,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly addresses both the performance-metric and well-being perspectives, integrating them in a balanced and coherent manner to interpret the statement.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,5,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response effectively integrates both performance-metric and well-being perspectives to analyze the statement, offering a balanced and synthesized interpretation.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,6,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to analyze the statement, avoiding dominance by either one.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,7,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to analyze the statement, avoiding dominance by either one.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,8,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to analyze the statement, achieving a balanced and nuanced discussion without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,9,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response effectively integrates both performance-metric and well-being perspectives to analyze the statement, offering measurable indicators for each and avoiding dominance of either viewpoint.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,10,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to interpret the statement, offering a balanced and nuanced understanding without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,11,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly examines the statement through both performance-metric and well-being lenses, integrating them for a balanced and nuanced conclusion.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,12,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to interpret the statement, offering a balanced and synthesized explanation.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,13,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly explores the statement through both performance-metric and well-being lenses, integrating them into a balanced and coherent explanation.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,14,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully examines the statement through both performance-metric and well-being lenses, integrating them into a balanced discussion without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,15,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to analyze the statement, offering a balanced and synthesized interpretation.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,16,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to analyze the statement, avoiding dominance by either one.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,17,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to analyze the statement, offering a balanced and nuanced interpretation without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,18,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully examines the statement through both performance-metric and well-being lenses, integrating them with balanced consideration of individual and systemic factors.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,19,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly addresses both the performance-metric and well-being perspectives, integrating them in a balanced analysis of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,20,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully explores the statement through both performance-metric and well-being lenses, integrating them for a balanced interpretation.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,21,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly and equally addresses both performance-metric and well-being perspectives in relation to the statement, culminating in a balanced synthesis.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,22,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to provide a balanced and nuanced interpretation of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,23,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to analyze the statement, offering a balanced and nuanced interpretation without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,24,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly explores the statement through both a performance-metric and well-being lens, integrating them into a balanced and coherent discussion.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,25,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to analyze the statement, avoiding dominance by either one and offering a nuanced conclusion.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,26,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully explores the statement through both a performance-metric and well-being lens, integrating them into a balanced discussion of perception’s power.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,27,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to analyze the statement, avoiding dominance by either one.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,28,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully explores the statement through both a performance-metric lens and a well-being lens, integrating them into a balanced and insightful analysis without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,29,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly examines the statement through both performance-metric and well-being lenses, offering a balanced and integrated analysis without favoring one perspective.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,30,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response effectively integrates both a performance-metric and well-being perspective to analyze the statement, avoiding dominance by either one and providing a balanced discussion.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,31,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to interpret the statement, achieving a balanced and coherent explanation.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,32,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response effectively integrates both performance-metric and well-being perspectives to analyze the statement, achieving a balanced and nuanced discussion without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,33,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response effectively integrates both a performance-metric and well-being perspective to explain the statement, offering a balanced and coherent interpretation without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,34,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response effectively integrates both performance-metric and well-being perspectives to analyze the statement, offering balanced insights from each without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,35,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response effectively integrates both a performance-metric and well-being perspective to analyze the statement, offering a balanced and insightful interpretation without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,36,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully examines the statement through both a performance-metric lens and a well-being lens, integrating them for a nuanced understanding without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,37,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully explores the statement through both a performance-metric and well-being lens, integrating them in a balanced and coherent manner.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,38,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly addresses both the performance-metric and well-being perspectives, integrating them into a balanced and coherent explanation of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,39,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly addresses both the performance-metric and well-being perspectives, integrating them in a balanced and coherent analysis of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,40,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly analyzes the statement through both performance-metric and well-being lenses, integrating them into a balanced and coherent evaluation.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,41,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to interpret the statement, offering a balanced and nuanced understanding of growth.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,42,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response effectively integrates both performance-metric and well-being perspectives to explain the statement, achieving a balanced and coherent analysis.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,43,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly examines the statement through both performance-metric and well-being lenses, offering balanced insights and avoiding dominance of either perspective.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,44,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response effectively integrates both a performance-metric and well-being perspective to analyze the statement, offering a balanced and nuanced interpretation without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,45,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly explores both performance-metric and well-being perspectives, integrating them into a balanced interpretation of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,46,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly addresses both performance-metric and well-being perspectives, integrating them into a balanced discussion of the statement’s implications.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,47,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully explores the statement through both performance-metric and well-being lenses, integrating them for a balanced understanding.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,48,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to explain the statement, offering a balanced and coherent interpretation without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,49,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly explores both performance-metric and well-being perspectives, integrating them into a balanced and nuanced understanding of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,50,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly explores the statement through both performance-metric and well-being lenses, integrating them in a balanced and coherent manner.",both_addressed
